start_node,end_node,weigth
304,263,0.10526315789473684
305,223,0.10256410256410256
305,262,0.1794871794871795
305,263,0.28205128205128205
305,284,0.15384615384615385
307,243,0.15384615384615385
307,307,0.8461538461538461
116,116,0.36363636363636365
136,136,0.2727272727272728
137,137,0.537037037037037
139,139,0.42105263157894735
140,140,0.42499999999999993
155,155,0.3125
156,156,0.4528301886792453
158,158,0.42105263157894735
159,159,0.875
160,160,0.5447154471544715
161,161,0.4375
176,176,0.26923076923076916
177,177,0.5952380952380952
178,178,0.6326530612244898
179,179,0.6571428571428571
180,180,0.5316455696202532
181,181,0.6756756756756757
183,183,0.3770491803278688
184,184,0.3939393939393939
197,197,0.2978723404255319
198,198,0.2325581395348837
199,199,0.7692307692307692
201,201,0.823076923076923
202,202,0.41085271317829464
203,203,0.6417910447761194
204,204,0.6267553584626755
205,205,0.3513513513513513
206,206,0.25
216,216,0.23999999999999988
219,219,0.27083333333333337
220,220,0.4864864864864864
221,221,0.6727272727272727
224,224,0.6442307692307692
225,225,0.3571428571428571
226,226,0.4769230769230769
239,239,0.33333333333333337
240,240,0.4761904761904763
241,241,0.4177215189873418
242,242,0.39655172413793105
243,243,0.8620689655172413
245,245,0.41860465116279066
246,246,0.17808219178082196
247,247,0.3571428571428571
248,248,0.4871794871794872
249,249,0.5652173913043479
260,260,0.17391304347826075
262,262,0.5454545454545454
263,263,0.3870967741935484
264,264,0.5952380952380952
265,265,0.4444444444444444
266,266,0.32432432432432434
267,267,0.4
282,282,0.17391304347826086
283,283,0.1914893617021276
285,285,0.3125
286,286,0.4339622641509434
287,287,0.4642857142857143
304,304,0.21052631578947378
305,305,0.28205128205128205
333,333,1.0
329,329,1.0
261,261,1.0
284,284,1.0
