start_node,end_node,weigth
6660,5820,0.1111111111111111
6660,5821,0.1111111111111111
6660,6663,0.1111111111111111
6660,6870,0.2222222222222222
6660,6974,0.1111111111111111
6682,4993,0.125
6682,5102,0.125
6682,5103,0.125
6682,5105,0.125
6682,5520,0.125
6682,5621,0.125
6682,6787,0.125
6682,6892,0.125
6787,6994,0.21052631578947367
6787,7097,0.10526315789473684
6788,5105,0.2
6788,5211,0.1
6788,5212,0.3
6788,5298,0.1
6788,5421,0.1
6788,5522,0.1
6788,6366,0.1
6871,6352,0.5
6892,4783,0.11764705882352941
6892,4784,0.17647058823529413
6892,4889,0.11764705882352941
6974,5085,0.14285714285714285
6974,5317,0.14285714285714285
6987,7301,0.13333333333333333
6990,5317,0.37142857142857144
6991,5212,0.3103448275862069
6991,5317,0.10344827586206896
6991,6231,0.13793103448275862
6991,6995,0.10344827586206896
6994,6231,0.16216216216216217
6994,7311,0.21621621621621623
7093,5317,0.11764705882352941
7093,5516,0.11764705882352941
7097,5938,0.10526315789473684
7097,6787,0.10526315789473684
7097,6990,0.10526315789473684
7097,7301,0.10526315789473684
7100,7100,1.0
7180,5212,0.1724137931034483
7180,5317,0.20689655172413793
7199,6565,0.11764705882352941
7199,7410,0.11764705882352941
7301,4995,0.15
7301,7410,0.1
7301,7411,0.1
7311,7099,0.16666666666666666
7411,7301,0.15625
7618,4471,0.12903225806451613
7618,5212,0.25806451612903225
7618,6543,0.16129032258064516
7621,7309,0.10714285714285714
7621,7415,0.10714285714285714
7621,7938,0.10714285714285714
7726,5317,0.1875
8040,5212,0.2903225806451613
8040,5317,0.2903225806451613
3420,3420,0.7857142857142857
3839,3839,0.5454545454545454
4129,4129,0.2777777777777778
4155,4155,0.65
4256,4256,0.6666666666666667
4259,4259,0.8823529411764706
4261,4261,0.875
4265,4265,0.8823529411764706
4266,4266,0.7272727272727273
4359,4359,1.1102230246251565e-16
4449,4449,0.8461538461538461
4573,4573,0.8695652173913043
4578,4578,0.8636363636363636
4583,4583,0.7692307692307692
4663,4663,0.6
4675,4675,0.5294117647058824
4677,4677,0.8727272727272728
4678,4678,0.7027027027027026
4679,4679,0.6666666666666666
4682,4682,0.7647058823529411
4683,4683,0.8611111111111112
4783,4783,0.8529411764705882
4879,4879,0.625
4883,4883,0.8571428571428572
4887,4887,0.8421052631578947
4888,4888,0.8648648648648649
4983,4983,0.8
4990,4990,0.8775510204081632
4992,4992,0.8450704225352113
4993,4993,0.8839285714285714
4994,4994,0.8857142857142857
4995,4995,0.8620689655172413
5002,5002,0.8235294117647058
5011,5011,0.7777777777777778
5085,5085,0.38095238095238093
5092,5092,0.8461538461538461
5094,5094,0.8723404255319149
5096,5096,0.8571428571428572
5097,5097,0.8928571428571429
5098,5098,0.8641975308641976
5099,5099,0.8636363636363636
5100,5100,0.8421052631578947
5102,5102,0.8076923076923077
5103,5103,0.7647058823529411
5195,5195,0.84375
5210,5210,0.6842105263157895
5293,5293,0.48571428571428565
5318,5318,0.7857142857142857
5330,5330,0.6153846153846154
5421,5421,0.8913043478260869
5442,5442,0.4736842105263158
5513,5513,0.6744186046511628
5517,5517,0.8888888888888888
5519,5519,0.7916666666666666
5589,5589,0.2857142857142858
5609,5609,0.45833333333333337
5617,5617,0.8518518518518519
5624,5624,0.7241379310344828
5640,5640,0.8571428571428572
5645,5645,0.8823529411764706
5723,5723,0.6799999999999999
5727,5727,0.8174603174603174
5728,5728,0.47272727272727266
5729,5729,0.36363636363636365
5730,5730,0.7391304347826086
5826,5826,0.6799999999999999
5827,5827,0.7428571428571429
5828,5828,0.8235294117647058
5834,5834,0.7857142857142857
5835,5835,0.6363636363636365
5841,5841,0.44999999999999996
5857,5857,0.8823529411764706
5932,5932,0.4516129032258065
5938,5938,0.6923076923076923
5940,5940,0.6052631578947368
5953,5953,0.5
5961,5961,0.8333333333333334
6018,6018,0.35
6026,6026,0.8421052631578947
6150,6150,0.7105263157894737
6254,6254,0.7938931297709924
6255,6255,0.7654320987654322
6257,6257,0.5357142857142858
6345,6345,0.8260869565217391
6348,6348,0.9
6352,6352,0.76
6357,6357,0.4193548387096775
6358,6358,0.4642857142857143
6359,6359,0.6764705882352942
6360,6360,0.8709677419354839
6361,6361,0.7033898305084746
6370,6370,0.6470588235294118
6371,6371,0.7666666666666666
6376,6376,0.6363636363636364
6377,6377,0.7142857142857143
6450,6450,0.5
6459,6459,0.6
6463,6463,0.4545454545454546
6465,6465,0.7121212121212122
6543,6543,0.7692307692307692
6567,6567,0.2962962962962963
6572,6572,0.7
6787,6787,0.6842105263157895
6871,6871,0.5
6892,6892,0.5882352941176471
6974,6974,0.7142857142857143
6987,6987,0.8666666666666667
6990,6990,0.6285714285714286
6991,6991,0.3448275862068966
6994,6994,0.6216216216216216
7093,7093,0.7647058823529411
7097,7097,0.5789473684210527
7180,7180,0.6206896551724138
7199,7199,0.7647058823529411
7301,7301,0.65
7311,7311,0.8333333333333334
7411,7411,0.84375
7618,7618,0.4516129032258065
7621,7621,0.6785714285714286
7726,7726,0.8125
8040,8040,0.4193548387096774
5212,5212,1.0
3946,3946,1.0
3819,3819,1.0
3922,3922,1.0
4022,4022,1.0
3637,3637,1.0
3737,3737,1.0
3836,3836,1.0
4570,4570,1.0
3743,3743,1.0
3414,3414,1.0
3512,3512,1.0
3830,3830,1.0
4145,4145,1.0
4253,4253,1.0
4576,4576,1.0
4790,4790,1.0
5317,5317,1.0
4557,4557,1.0
5824,5824,1.0
6149,6149,1.0
4483,4483,1.0
4369,4369,1.0
4228,4228,1.0
4234,4234,1.0
4347,4347,1.0
4538,4538,1.0
4659,4659,1.0
5608,5608,1.0
5796,5796,1.0
6250,6250,1.0
6444,6444,1.0
4151,4151,1.0
4801,4801,1.0
4680,4680,1.0
5428,5428,1.0
4457,4457,1.0
4456,4456,1.0
3934,3934,1.0
5740,5740,1.0
5536,5536,1.0
5854,5854,1.0
6280,6280,1.0
5438,5438,1.0
5755,5755,1.0
5962,5962,1.0
5620,5620,1.0
5516,5516,1.0
5123,5123,1.0
5960,5960,1.0
4771,4771,1.0
5109,5109,1.0
5214,5214,1.0
6069,6069,1.0
6173,6173,1.0
6292,6292,1.0
5319,5319,1.0
6646,6646,1.0
6438,6438,1.0
8143,8143,1.0
6569,6569,1.0
6476,6476,1.0
5226,5226,1.0
6375,6375,1.0
6870,6870,1.0
6442,6442,1.0
6252,6252,1.0
4885,4885,1.0
5407,5407,1.0
5621,5621,1.0
5820,5820,1.0
5821,5821,1.0
6663,6663,1.0
5105,5105,1.0
5520,5520,1.0
5211,5211,1.0
5298,5298,1.0
5522,5522,1.0
6366,6366,1.0
4784,4784,1.0
4889,4889,1.0
6231,6231,1.0
6995,6995,1.0
6565,6565,1.0
7410,7410,1.0
7099,7099,1.0
4471,4471,1.0
7309,7309,1.0
7415,7415,1.0
7938,7938,1.0
