start_node,end_node,weigth
159,203,0.05
159,204,0.125
159,205,0.025
159,221,0.075
159,222,0.025
159,223,0.025
159,239,0.025
159,244,0.075
159,245,0.05
160,137,0.008130081300813009
160,139,0.008130081300813009
160,155,0.008130081300813009
160,158,0.008130081300813009
160,159,0.024390243902439025
160,160,0.04878048780487805
160,161,0.008130081300813009
160,178,0.008130081300813009
160,179,0.008130081300813009
160,180,0.04065040650406504
160,181,0.2682926829268293
160,182,0.024390243902439025
160,199,0.04878048780487805
160,201,0.056910569105691054
160,202,0.056910569105691054
160,203,0.016260162601626018
160,204,0.18699186991869918
160,221,0.008130081300813009
160,222,0.024390243902439025
160,223,0.04065040650406504
160,224,0.008130081300813009
160,243,0.008130081300813009
160,244,0.032520325203252036
160,245,0.024390243902439025
160,266,0.008130081300813009
160,307,0.008130081300813009
160,308,0.008130081300813009
161,139,0.010416666666666666
161,158,0.010416666666666666
161,159,0.010416666666666666
161,161,0.010416666666666888
161,180,0.020833333333333332
161,181,0.052083333333333336
161,182,0.052083333333333336
161,183,0.052083333333333336
161,201,0.010416666666666666
161,203,0.10416666666666667
161,204,0.3541666666666667
161,205,0.041666666666666664
161,221,0.041666666666666664
161,222,0.041666666666666664
161,223,0.10416666666666667
161,226,0.020833333333333332
161,241,0.010416666666666666
161,243,0.010416666666666666
161,266,0.03125
161,267,0.010416666666666666
162,160,0.034482758620689655
162,161,0.13793103448275862
162,162,0.10344827586206896
162,181,0.06896551724137931
162,182,0.13793103448275862
162,202,0.1724137931034483
162,203,0.06896551724137931
162,204,0.1724137931034483
162,223,0.06896551724137931
162,226,0.034482758620689655
176,138,0.038461538461538464
176,197,0.15384615384615385
176,205,0.038461538461538464
176,221,0.11538461538461539
176,223,0.46153846153846156
176,242,0.038461538461538464
176,244,0.07692307692307693
176,307,0.07692307692307693
177,158,0.023809523809523808
177,176,0.023809523809523808
177,177,0.07142857142857142
177,178,0.047619047619047616
177,179,0.047619047619047616
177,180,0.09523809523809523
177,197,0.023809523809523808
177,198,0.023809523809523808
177,201,0.21428571428571427
177,204,0.07142857142857142
177,220,0.023809523809523808
177,221,0.023809523809523808
177,222,0.19047619047619047
177,244,0.09523809523809523
177,260,0.023809523809523808
178,158,0.04081632653061224
178,178,0.04081632653061224
178,179,0.02040816326530612
178,180,0.16326530612244897
178,181,0.02040816326530612
178,182,0.08163265306122448
178,197,0.02040816326530612
178,200,0.04081632653061224
178,201,0.10204081632653061
178,202,0.04081632653061224
178,204,0.02040816326530612
178,221,0.061224489795918366
178,222,0.02040816326530612
178,223,0.04081632653061224
178,242,0.02040816326530612
178,243,0.02040816326530612
178,244,0.10204081632653061
178,265,0.04081632653061224
178,266,0.04081632653061224
178,305,0.02040816326530612
178,307,0.04081632653061224
179,139,0.08571428571428572
179,158,0.1
179,160,0.014285714285714285
179,161,0.014285714285714285
179,179,0.05714285714285725
179,180,0.04285714285714286
179,181,0.014285714285714285
179,182,0.014285714285714285
179,198,0.014285714285714285
179,200,0.014285714285714285
179,201,0.04285714285714286
179,202,0.014285714285714285
179,220,0.014285714285714285
179,221,0.02857142857142857
179,222,0.02857142857142857
179,223,0.05714285714285714
179,241,0.14285714285714285
179,242,0.014285714285714285
179,243,0.014285714285714285
179,244,0.1
179,261,0.014285714285714285
179,262,0.04285714285714286
179,265,0.02857142857142857
179,266,0.07142857142857142
179,307,0.014285714285714285
180,52,0.012658227848101266
180,114,0.012658227848101266
180,139,0.05063291139240506
180,158,0.02531645569620253
180,159,0.012658227848101266
180,178,0.012658227848101266
180,179,0.012658227848101266
180,180,0.06329113924050633
180,181,0.0759493670886076
180,182,0.012658227848101266
180,199,0.012658227848101266
180,201,0.12658227848101267
180,202,0.012658227848101266
180,203,0.02531645569620253
180,204,0.10126582278481013
180,220,0.02531645569620253
180,221,0.0379746835443038
180,222,0.02531645569620253
180,223,0.012658227848101266
180,240,0.012658227848101266
180,242,0.012658227848101266
180,243,0.06329113924050633
180,244,0.13924050632911392
180,245,0.10126582278481013
181,139,0.02702702702702703
181,158,0.009009009009009009
181,159,0.009009009009009009
181,162,0.009009009009009009
181,179,0.02702702702702703
181,180,0.04504504504504504
181,181,0.02702702702702703
181,182,0.009009009009009009
181,183,0.02702702702702703
181,184,0.009009009009009009
181,197,0.009009009009009009
181,201,0.02702702702702703
181,202,0.07207207207207207
181,203,0.05405405405405406
181,204,0.1891891891891892
181,221,0.018018018018018018
181,222,0.036036036036036036
181,223,0.13513513513513514
181,224,0.02702702702702703
181,226,0.009009009009009009
181,227,0.036036036036036036
181,242,0.009009009009009009
181,244,0.07207207207207207
181,245,0.009009009009009009
181,264,0.009009009009009009
181,266,0.009009009009009009
181,307,0.06306306306306306
181,308,0.018018018018018018
182,92,0.01020408163265306
182,139,0.030612244897959183
182,140,0.01020408163265306
182,160,0.02040816326530612
182,161,0.01020408163265306
182,179,0.01020408163265306
182,180,0.01020408163265306
182,181,0.061224489795918366
182,182,0.15306122448979592
182,183,0.01020408163265306
182,201,0.09183673469387756
182,202,0.1326530612244898
182,203,0.02040816326530612
182,204,0.20408163265306123
182,205,0.01020408163265306
182,221,0.02040816326530612
182,222,0.01020408163265306
182,223,0.08163265306122448
182,224,0.030612244897959183
182,225,0.01020408163265306
182,244,0.030612244897959183
182,307,0.02040816326530612
182,308,0.01020408163265306
183,159,0.04918032786885246
183,162,0.01639344262295082
183,180,0.01639344262295082
183,181,0.09836065573770492
183,182,0.03278688524590164
183,184,0.01639344262295082
183,202,0.03278688524590164
183,203,0.13114754098360656
183,204,0.4918032786885246
183,223,0.08196721311475409
183,224,0.01639344262295082
183,287,0.01639344262295082
184,180,0.06060606060606061
184,184,0.030303030303030304
184,204,0.09090909090909091
184,205,0.030303030303030304
184,223,0.30303030303030304
184,224,0.12121212121212122
184,226,0.09090909090909091
184,244,0.18181818181818182
184,247,0.09090909090909091
197,176,0.0425531914893617
197,197,0.06382978723404255
197,198,0.0425531914893617
197,201,0.02127659574468085
197,202,0.02127659574468085
197,204,0.02127659574468085
197,217,0.02127659574468085
197,223,0.10638297872340426
197,224,0.2127659574468085
197,243,0.02127659574468085
197,244,0.3829787234042553
197,260,0.02127659574468085
197,307,0.02127659574468085
198,158,0.3953488372093023
198,177,0.046511627906976744
198,200,0.023255813953488372
198,203,0.023255813953488372
198,204,0.023255813953488372
198,219,0.023255813953488372
198,221,0.16279069767441862
198,222,0.20930232558139536
198,223,0.046511627906976744
198,224,0.023255813953488372
198,244,0.023255813953488372
199,160,0.038461538461538464
199,179,0.038461538461538464
199,181,0.038461538461538464
199,197,0.07692307692307693
199,199,0.038461538461538686
199,200,0.07692307692307693
199,204,0.038461538461538464
199,217,0.038461538461538464
199,219,0.038461538461538464
199,220,0.038461538461538464
199,221,0.23076923076923078
199,222,0.038461538461538464
199,223,0.038461538461538464
199,243,0.07692307692307693
199,244,0.07692307692307693
199,266,0.038461538461538464
199,307,0.038461538461538464
200,134,0.02631578947368421
200,139,0.05263157894736842
200,159,0.02631578947368421
200,178,0.02631578947368421
200,181,0.02631578947368421
200,182,0.02631578947368421
200,200,0.10526315789473695
200,201,0.05263157894736842
200,203,0.10526315789473684
200,204,0.05263157894736842
200,221,0.07894736842105263
200,222,0.02631578947368421
200,223,0.02631578947368421
200,241,0.05263157894736842
200,243,0.05263157894736842
200,244,0.15789473684210525
200,265,0.02631578947368421
200,266,0.07894736842105263
201,97,0.007692307692307693
201,134,0.007692307692307693
201,139,0.03076923076923077
201,158,0.023076923076923078
201,160,0.007692307692307693
201,161,0.007692307692307693
201,179,0.015384615384615385
201,180,0.007692307692307693
201,181,0.03076923076923077
201,182,0.06153846153846154
201,199,0.007692307692307693
201,201,0.038461538461538464
201,202,0.046153846153846156
201,203,0.03076923076923077
201,204,0.09230769230769231
201,216,0.05384615384615385
201,219,0.007692307692307693
201,220,0.007692307692307693
201,221,0.038461538461538464
201,222,0.03076923076923077
201,223,0.08461538461538462
201,224,0.08461538461538462
201,240,0.007692307692307693
201,243,0.007692307692307693
201,244,0.17692307692307693
201,245,0.015384615384615385
201,265,0.015384615384615385
201,266,0.023076923076923078
201,307,0.007692307692307693
201,350,0.023076923076923078
202,139,0.015503875968992248
202,158,0.015503875968992248
202,178,0.007751937984496124
202,180,0.015503875968992248
202,181,0.007751937984496124
202,182,0.015503875968992248
202,199,0.023255813953488372
202,200,0.007751937984496124
202,201,0.05426356589147287
202,202,0.06976744186046512
202,203,0.031007751937984496
202,204,0.10852713178294573
202,221,0.023255813953488372
202,222,0.10852713178294573
202,223,0.24806201550387597
202,224,0.023255813953488372
202,226,0.007751937984496124
202,241,0.007751937984496124
202,243,0.03875968992248062
202,244,0.12403100775193798
202,245,0.015503875968992248
202,266,0.015503875968992248
202,286,0.007751937984496124
202,307,0.007751937984496124
203,139,0.007462686567164179
203,158,0.0037313432835820895
203,159,0.011194029850746268
203,160,0.0037313432835820895
203,161,0.0037313432835820895
203,174,0.0037313432835820895
203,180,0.026119402985074626
203,181,0.0037313432835820895
203,182,0.0037313432835820895
203,183,0.0037313432835820895
203,184,0.0037313432835820895
203,198,0.007462686567164179
203,199,0.007462686567164179
203,201,0.05970149253731343
203,202,0.029850746268656716
203,203,0.037313432835821225
203,204,0.026119402985074626
203,221,0.033582089552238806
203,222,0.08582089552238806
203,223,0.16417910447761194
203,224,0.0037313432835820895
203,226,0.0037313432835820895
203,241,0.0037313432835820895
203,242,0.0037313432835820895
203,243,0.041044776119402986
203,244,0.19402985074626866
203,245,0.06716417910447761
203,265,0.04477611940298507
203,266,0.06716417910447761
203,282,0.007462686567164179
203,285,0.0037313432835820895
203,286,0.0037313432835820895
203,307,0.026119402985074626
203,328,0.0037313432835820895
204,114,0.0007390983000739098
204,115,0.0014781966001478197
204,117,0.029563932002956393
204,137,0.0007390983000739098
204,139,0.012564671101256468
204,140,0.0007390983000739098
204,152,0.0007390983000739098
204,158,0.0014781966001478197
204,159,0.0014781966001478197
204,160,0.011086474501108648
204,161,0.0014781966001478197
204,179,0.0014781966001478197
204,180,0.03325942350332594
204,181,0.017738359201773836
204,182,0.014042867701404288
204,183,0.0007390983000739098
204,184,0.0007390983000739098
204,198,0.0029563932002956393
204,199,0.032520325203252036
204,200,0.0007390983000739098
204,201,0.04730229120473023
204,202,0.027346637102734665
204,203,0.022172949002217297
204,204,0.01847745750184808
204,205,0.0007390983000739098
204,216,0.0022172949002217295
204,221,0.022172949002217297
204,222,0.07982261640798226
204,223,0.1662971175166297
204,224,0.016260162601626018
204,225,0.003695491500369549
204,226,0.0029563932002956393
204,229,0.0066518847006651885
204,240,0.0022172949002217295
204,241,0.010347376201034738
204,242,0.008130081300813009
204,243,0.025868440502586843
204,244,0.20694752402069475
204,245,0.025129342202512936
204,246,0.0029563932002956393
204,247,0.005173688100517369
204,250,0.0022172949002217295
204,260,0.0007390983000739098
204,264,0.0014781966001478197
204,265,0.03325942350332594
204,266,0.037694013303769404
204,282,0.016999260901699925
204,285,0.0029563932002956393
204,286,0.0022172949002217295
204,307,0.031781226903178125
204,308,0.0014781966001478197
205,181,0.10810810810810811
205,183,0.013513513513513514
205,184,0.013513513513513514
205,203,0.013513513513513514
205,204,0.35135135135135137
205,205,0.02702702702702703
205,206,0.013513513513513514
205,222,0.04054054054054054
205,223,0.013513513513513514
205,224,0.06756756756756757
205,226,0.05405405405405406
205,228,0.013513513513513514
205,244,0.1891891891891892
205,247,0.08108108108108109
206,160,0.027777777777777776
206,181,0.027777777777777776
206,182,0.1111111111111111
206,183,0.027777777777777776
206,204,0.3055555555555556
206,206,0.05555555555555555
206,223,0.05555555555555555
206,224,0.027777777777777776
206,226,0.3333333333333333
206,228,0.027777777777777776
216,155,0.04
216,177,0.04
216,197,0.32
216,201,0.28
216,216,0.04
216,222,0.08
216,224,0.16
216,242,0.04
219,159,0.020833333333333332
219,178,0.020833333333333332
219,179,0.041666666666666664
219,181,0.020833333333333332
219,182,0.020833333333333332
219,198,0.020833333333333332
219,200,0.020833333333333332
219,219,0.020833333333333332
219,220,0.3958333333333333
219,221,0.14583333333333334
219,222,0.020833333333333332
219,223,0.0625
219,244,0.1875
220,134,0.02702702702702703
220,137,0.02702702702702703
220,181,0.02702702702702703
220,199,0.02702702702702703
220,200,0.02702702702702703
220,201,0.02702702702702703
220,202,0.08108108108108109
220,203,0.05405405405405406
220,204,0.1891891891891892
220,220,0.05405405405405428
220,221,0.02702702702702703
220,222,0.02702702702702703
220,223,0.02702702702702703
220,240,0.02702702702702703
220,243,0.02702702702702703
220,244,0.1891891891891892
220,260,0.13513513513513514
221,139,0.01818181818181818
221,178,0.05454545454545454
221,180,0.01818181818181818
221,181,0.01818181818181818
221,201,0.10909090909090909
221,202,0.01818181818181818
221,203,0.09090909090909091
221,204,0.10909090909090909
221,219,0.09090909090909091
221,221,0.07272727272727272
221,222,0.03636363636363636
221,223,0.03636363636363636
221,240,0.01818181818181818
221,241,0.01818181818181818
221,242,0.01818181818181818
221,243,0.09090909090909091
221,244,0.10909090909090909
221,245,0.01818181818181818
221,260,0.03636363636363636
221,266,0.01818181818181818
222,158,0.008064516129032258
222,179,0.008064516129032258
222,180,0.008064516129032258
222,181,0.008064516129032258
222,182,0.008064516129032258
222,200,0.008064516129032258
222,201,0.04838709677419355
222,202,0.03225806451612903
222,203,0.0967741935483871
222,204,0.1532258064516129
222,219,0.024193548387096774
222,221,0.03225806451612903
222,222,0.10483870967741958
222,223,0.07258064516129033
222,224,0.024193548387096774
222,241,0.016129032258064516
222,242,0.056451612903225805
222,243,0.08870967741935484
222,244,0.04838709677419355
222,245,0.008064516129032258
222,246,0.008064516129032258
222,263,0.008064516129032258
222,264,0.008064516129032258
222,265,0.024193548387096774
222,266,0.016129032258064516
222,282,0.06451612903225806
222,287,0.008064516129032258
222,328,0.008064516129032258
223,139,0.006711409395973154
223,178,0.006711409395973154
223,179,0.006711409395973154
223,180,0.040268456375838924
223,181,0.006711409395973154
223,182,0.013422818791946308
223,200,0.06711409395973154
223,201,0.03355704697986577
223,202,0.06040268456375839
223,203,0.020134228187919462
223,204,0.10067114093959731
223,221,0.020134228187919462
223,222,0.03355704697986577
223,223,0.1946308724832217
223,224,0.013422818791946308
223,240,0.006711409395973154
223,243,0.03355704697986577
223,244,0.2684563758389262
223,245,0.006711409395973154
223,265,0.006711409395973154
223,266,0.020134228187919462
223,307,0.03355704697986577
224,182,0.009615384615384616
224,200,0.038461538461538464
224,202,0.009615384615384616
224,203,0.028846153846153848
224,204,0.057692307692307696
224,222,0.019230769230769232
224,223,0.11538461538461539
224,224,0.057692307692307696
224,243,0.028846153846153848
224,244,0.2403846153846154
224,245,0.057692307692307696
224,246,0.028846153846153848
224,247,0.009615384615384616
224,265,0.08653846153846154
224,266,0.09615384615384616
224,282,0.028846153846153848
224,307,0.08653846153846154
225,161,0.023809523809523808
225,180,0.023809523809523808
225,182,0.047619047619047616
225,204,0.6428571428571429
225,205,0.09523809523809523
225,222,0.023809523809523808
225,225,0.047619047619047616
225,227,0.023809523809523808
225,244,0.023809523809523808
225,247,0.047619047619047616
226,138,0.015384615384615385
226,159,0.015384615384615385
226,181,0.015384615384615385
226,184,0.015384615384615385
226,199,0.015384615384615385
226,201,0.015384615384615385
226,203,0.015384615384615385
226,204,0.27692307692307694
226,205,0.06153846153846154
226,222,0.13846153846153847
226,223,0.015384615384615385
226,226,0.09230769230769231
226,227,0.1076923076923077
226,244,0.03076923076923077
226,247,0.07692307692307693
226,248,0.015384615384615385
226,250,0.046153846153846156
226,270,0.03076923076923077
227,180,0.038461538461538464
227,181,0.11538461538461539
227,201,0.07692307692307693
227,204,0.2692307692307692
227,224,0.038461538461538464
227,227,0.38461538461538464
227,248,0.038461538461538464
227,250,0.038461538461538464
228,204,0.09523809523809523
228,227,0.047619047619047616
228,228,0.3333333333333333
228,229,0.09523809523809523
228,245,0.42857142857142855
239,201,0.11904761904761904
239,202,0.023809523809523808
239,203,0.023809523809523808
239,219,0.07142857142857142
239,220,0.07142857142857142
239,221,0.14285714285714285
239,223,0.14285714285714285
239,239,0.047619047619047616
239,240,0.023809523809523808
239,243,0.023809523809523808
239,244,0.047619047619047616
239,266,0.2619047619047619
240,137,0.015873015873015872
240,201,0.015873015873015872
240,203,0.015873015873015872
240,204,0.19047619047619047
240,220,0.015873015873015872
240,221,0.07936507936507936
240,222,0.015873015873015872
240,223,0.047619047619047616
240,239,0.015873015873015872
240,240,0.015873015873015872
240,241,0.031746031746031744
240,243,0.031746031746031744
240,244,0.07936507936507936
240,260,0.19047619047619047
240,263,0.047619047619047616
240,266,0.14285714285714285
240,307,0.047619047619047616
241,140,0.012658227848101266
241,181,0.012658227848101266
241,196,0.012658227848101266
241,203,0.0379746835443038
241,204,0.24050632911392406
241,221,0.10126582278481013
241,222,0.08860759493670886
241,223,0.02531645569620253
241,224,0.012658227848101266
241,241,0.050632911392405174
241,243,0.0379746835443038
241,244,0.24050632911392406
241,260,0.02531645569620253
241,261,0.012658227848101266
241,263,0.012658227848101266
241,265,0.012658227848101266
241,266,0.02531645569620253
241,282,0.012658227848101266
241,285,0.02531645569620253
242,181,0.25862068965517243
242,201,0.034482758620689655
242,202,0.017241379310344827
242,203,0.05172413793103448
242,204,0.20689655172413793
242,221,0.05172413793103448
242,222,0.13793103448275862
242,223,0.06896551724137931
242,242,0.017241379310344827
242,243,0.05172413793103448
242,244,0.034482758620689655
242,282,0.017241379310344827
242,286,0.017241379310344827
242,307,0.034482758620689655
243,118,0.011494252873563218
243,139,0.08045977011494253
243,152,0.022988505747126436
243,160,0.034482758620689655
243,173,0.011494252873563218
243,179,0.011494252873563218
243,180,0.011494252873563218
243,181,0.011494252873563218
243,182,0.022988505747126436
243,200,0.011494252873563218
243,201,0.011494252873563218
243,202,0.09195402298850575
243,203,0.034482758620689655
243,204,0.09195402298850575
243,221,0.034482758620689655
243,222,0.09195402298850575
243,223,0.022988505747126436
243,224,0.06896551724137931
243,226,0.011494252873563218
243,243,0.045977011494252984
243,244,0.13793103448275862
243,245,0.011494252873563218
243,264,0.011494252873563218
243,265,0.022988505747126436
243,266,0.011494252873563218
243,282,0.022988505747126436
243,307,0.022988505747126436
243,328,0.011494252873563218
243,371,0.011494252873563218
244,139,0.0078125
244,181,0.0078125
244,182,0.0703125
244,183,0.0078125
244,200,0.0078125
244,201,0.0390625
244,202,0.0625
244,203,0.0390625
244,204,0.0625
244,221,0.078125
244,222,0.0390625
244,223,0.2421875
244,224,0.0234375
244,240,0.0078125
244,243,0.0078125
244,244,0.1171875
244,265,0.03125
244,266,0.0703125
244,268,0.0078125
244,285,0.0078125
244,286,0.0078125
244,307,0.0546875
245,200,0.023255813953488372
245,203,0.023255813953488372
245,204,0.06976744186046512
245,223,0.06976744186046512
245,243,0.023255813953488372
245,244,0.18604651162790697
245,245,0.046511627906976744
245,265,0.13953488372093023
245,266,0.2558139534883721
245,285,0.046511627906976744
245,286,0.046511627906976744
245,307,0.06976744186046512
246,203,0.0273972602739726
246,204,0.1917808219178082
246,222,0.2191780821917808
246,223,0.2876712328767123
246,224,0.0136986301369863
246,243,0.0136986301369863
246,244,0.1232876712328767
246,245,0.0410958904109589
246,246,0.0273972602739726
246,285,0.0547945205479452
247,182,0.07142857142857142
247,201,0.01020408163265306
247,203,0.02040816326530612
247,204,0.1326530612244898
247,223,0.2857142857142857
247,224,0.061224489795918366
247,226,0.02040816326530612
247,228,0.01020408163265306
247,243,0.030612244897959183
247,244,0.22448979591836735
247,245,0.07142857142857142
247,247,0.01020408163265306
247,248,0.030612244897959183
247,266,0.02040816326530612
248,179,0.02564102564102564
248,180,0.02564102564102564
248,201,0.10256410256410256
248,204,0.10256410256410256
248,223,0.3076923076923077
248,224,0.02564102564102564
248,227,0.05128205128205128
248,244,0.07692307692307693
248,245,0.02564102564102564
248,246,0.02564102564102564
248,248,0.05128205128205128
248,249,0.05128205128205128
248,264,0.02564102564102564
248,266,0.05128205128205128
248,270,0.02564102564102564
248,333,0.02564102564102564
249,181,0.043478260869565216
249,182,0.043478260869565216
249,201,0.043478260869565216
249,203,0.043478260869565216
249,204,0.21739130434782608
249,226,0.08695652173913043
249,227,0.043478260869565216
249,228,0.043478260869565216
249,244,0.043478260869565216
249,248,0.043478260869565216
249,249,0.08695652173913054
249,265,0.043478260869565216
249,333,0.21739130434782608
260,201,0.13043478260869565
260,221,0.30434782608695654
260,222,0.13043478260869565
260,223,0.13043478260869565
260,241,0.043478260869565216
260,244,0.13043478260869565
260,260,0.043478260869565216
260,263,0.043478260869565216
260,304,0.043478260869565216
262,196,0.008264462809917356
262,200,0.008264462809917356
262,202,0.10743801652892562
262,203,0.024793388429752067
262,204,0.2066115702479339
262,221,0.04132231404958678
262,222,0.03305785123966942
262,223,0.09917355371900827
262,224,0.049586776859504134
262,240,0.024793388429752067
262,241,0.03305785123966942
262,244,0.0743801652892562
262,262,0.05785123966942149
262,263,0.05785123966942149
262,264,0.01652892561983471
262,265,0.14049586776859505
262,287,0.008264462809917356
262,368,0.008264462809917356
263,179,0.016129032258064516
263,202,0.016129032258064516
263,204,0.1774193548387097
263,221,0.04838709677419355
263,222,0.20967741935483872
263,223,0.04838709677419355
263,240,0.016129032258064516
263,241,0.016129032258064516
263,242,0.04838709677419355
263,243,0.06451612903225806
263,244,0.11290322580645161
263,263,0.03225806451612925
263,265,0.11290322580645161
263,281,0.016129032258064516
263,290,0.03225806451612903
263,307,0.03225806451612903
264,138,0.07142857142857142
264,159,0.11904761904761904
264,201,0.023809523809523808
264,202,0.023809523809523808
264,203,0.047619047619047616
264,204,0.11904761904761904
264,205,0.023809523809523808
264,222,0.09523809523809523
264,223,0.023809523809523808
264,224,0.023809523809523808
264,242,0.023809523809523808
264,243,0.16666666666666666
264,244,0.09523809523809523
264,263,0.023809523809523808
264,264,0.023809523809523808
264,265,0.047619047619047616
264,286,0.023809523809523808
264,327,0.023809523809523808
265,180,0.031746031746031744
265,182,0.1111111111111111
265,202,0.047619047619047616
265,203,0.015873015873015872
265,204,0.15873015873015872
265,205,0.015873015873015872
265,221,0.031746031746031744
265,222,0.1746031746031746
265,223,0.015873015873015872
265,240,0.015873015873015872
265,242,0.015873015873015872
265,243,0.031746031746031744
265,244,0.09523809523809523
265,264,0.031746031746031744
265,265,0.04761904761904806
265,286,0.015873015873015872
265,307,0.1111111111111111
265,349,0.015873015873015872
265,351,0.015873015873015872
266,181,0.10810810810810811
266,182,0.08108108108108109
266,204,0.0945945945945946
266,222,0.02702702702702703
266,223,0.16216216216216217
266,224,0.013513513513513514
266,244,0.10810810810810811
266,247,0.17567567567567569
266,265,0.12162162162162163
266,266,0.05405405405405417
266,285,0.013513513513513514
266,286,0.013513513513513514
266,311,0.013513513513513514
266,351,0.013513513513513514
267,181,0.36666666666666664
267,182,0.03333333333333333
267,196,0.03333333333333333
267,202,0.03333333333333333
267,203,0.06666666666666667
267,204,0.06666666666666667
267,224,0.03333333333333333
267,242,0.03333333333333333
267,244,0.13333333333333333
267,264,0.06666666666666667
267,266,0.1
267,307,0.03333333333333333
282,181,0.043478260869565216
282,203,0.34782608695652173
282,204,0.043478260869565216
282,221,0.043478260869565216
282,244,0.4782608695652174
282,281,0.043478260869565216
283,181,0.02127659574468085
283,199,0.02127659574468085
283,203,0.02127659574468085
283,204,0.2978723404255319
283,243,0.02127659574468085
283,244,0.23404255319148937
283,262,0.02127659574468085
283,263,0.02127659574468085
283,283,0.0425531914893617
283,303,0.02127659574468085
283,304,0.2765957446808511
285,138,0.03125
285,182,0.03125
285,198,0.0625
285,205,0.03125
285,223,0.03125
285,244,0.125
285,285,0.03125
285,307,0.125
285,308,0.0625
285,328,0.03125
285,329,0.4375
286,204,0.07547169811320754
286,222,0.1320754716981132
286,223,0.3018867924528302
286,243,0.05660377358490566
286,244,0.05660377358490566
286,264,0.07547169811320754
286,265,0.03773584905660377
286,285,0.03773584905660377
286,286,0.018867924528301997
286,307,0.1320754716981132
286,328,0.03773584905660377
286,329,0.018867924528301886
286,370,0.018867924528301886
287,180,0.011904761904761904
287,182,0.011904761904761904
287,202,0.03571428571428571
